fecha_banco,monto_banco,concepto_banco,fecha_contable,monto_contable,concepto_contable,diferencia_monto,diferencia_dias,conciliado,clasificación_auditoría
2025-10-16,1469.35,Transferencia recibida,2025-10-07,7007.18,Ajuste de tipo de cambio,5537.83,9,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-02,7217.0,Pago proveedor,5747.65,14,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-17,776.8,Cobro cliente,692.55,1,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-18,726.03,Cobro cliente,743.3199999999999,2,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-14,7873.26,Ajuste de tipo de cambio,6403.91,29,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-17,8778.25,Pago proveedor,7308.9,1,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-20,1382.14,Pago proveedor,87.20999999999981,4,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-27,7348.82,Ajuste de tipo de cambio,5879.469999999999,11,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-23,3937.49,Cobro cliente,2468.14,38,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-06,8378.9,Cobro cliente,6909.549999999999,10,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-09-29,990.24,Pago proveedor,479.1099999999999,17,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-08,3026.19,Ajuste de tipo de cambio,1556.8400000000001,23,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-09,3703.19,Ajuste de tipo de cambio,2233.84,24,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-18,3897.44,Pago proveedor,2428.09,2,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-17,8170.06,Pago proveedor,6700.710000000001,1,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-17,7138.84,Pago proveedor,5669.49,1,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-09-28,3243.19,Ajuste de tipo de cambio,1773.8400000000001,18,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-09-26,7493.3,Cobro cliente,6023.950000000001,20,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-16,9582.73,Cobro cliente,8113.379999999999,0,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-01,4041.33,Cobro cliente,2571.98,16,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-26,4731.63,Ajuste de tipo de cambio,3262.28,10,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-02,5434.49,Cobro cliente,3965.14,14,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-28,1731.6,Cobro cliente,262.25,12,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-11,3028.08,Cobro cliente,1558.73,5,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-04,6175.74,Cobro cliente,4706.389999999999,19,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-08,5993.76,Ajuste de tipo de cambio,4524.41,8,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-05,3670.71,Ajuste de tipo de cambio,2201.36,20,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-22,7205.02,Pago proveedor,5735.67,6,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-29,3314.46,Pago proveedor,1845.1100000000001,13,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-21,9438.6,Cobro cliente,7969.25,5,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-12,2214.5,Cobro cliente,745.1500000000001,4,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-07,949.17,Cobro cliente,520.18,9,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-30,637.44,Pago proveedor,831.9099999999999,14,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-13,7430.16,Ajuste de tipo de cambio,5960.8099999999995,28,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-09,2391.8,Cobro cliente,922.4500000000003,7,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-09-24,5671.73,Ajuste de tipo de cambio,4202.379999999999,22,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-10-09,1109.09,Ajuste de tipo de cambio,360.26,7,False,No Conciliado - Revisión Manual
2025-10-16,1469.35,Transferencia recibida,2025-11-04,1531.66,Pago proveedor,62.31000000000017,19,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-12,3737.58,Ajuste de tipo de cambio,4721.879999999999,12,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-04,8400.83,Pago proveedor,58.6299999999992,35,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-21,8982.94,Ajuste de tipo de cambio,523.4800000000014,21,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-01,4057.96,Cobro cliente,4401.499999999999,1,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-11,2160.83,Ajuste de tipo de cambio,6298.629999999999,42,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-18,654.93,Pago proveedor,7804.529999999999,49,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-16,5646.79,Ajuste de tipo de cambio,2812.669999999999,47,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-08,9816.41,Pago proveedor,1356.9500000000007,8,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-07,7007.18,Ajuste de tipo de cambio,1452.2799999999988,7,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-02,7217.0,Pago proveedor,1242.4599999999991,2,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-17,776.8,Cobro cliente,7682.659999999999,17,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-18,726.03,Cobro cliente,7733.429999999999,18,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-14,7873.26,Ajuste de tipo de cambio,586.1999999999989,45,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-17,8778.25,Pago proveedor,318.7900000000009,17,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-20,1382.14,Pago proveedor,7077.319999999999,20,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-27,7348.82,Ajuste de tipo de cambio,1110.6399999999994,27,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-23,3937.49,Cobro cliente,4521.969999999999,54,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-06,8378.9,Cobro cliente,80.55999999999949,6,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-09-29,990.24,Pago proveedor,7469.219999999999,1,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-08,3026.19,Ajuste de tipo de cambio,5433.269999999999,39,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-09,3703.19,Ajuste de tipo de cambio,4756.269999999999,40,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-18,3897.44,Pago proveedor,4562.019999999999,18,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-17,8170.06,Pago proveedor,289.3999999999987,17,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-17,7138.84,Pago proveedor,1320.619999999999,17,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-09-28,3243.19,Ajuste de tipo de cambio,5216.269999999999,2,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-09-26,7493.3,Cobro cliente,966.159999999999,4,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-16,9582.73,Cobro cliente,1123.2700000000004,16,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-01,4041.33,Cobro cliente,4418.129999999999,32,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-26,4731.63,Ajuste de tipo de cambio,3727.829999999999,26,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-02,5434.49,Cobro cliente,3024.9699999999993,2,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-28,1731.6,Cobro cliente,6727.859999999999,28,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-11,3028.08,Cobro cliente,5431.379999999999,11,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-04,6175.74,Cobro cliente,2283.7199999999993,35,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-08,5993.76,Ajuste de tipo de cambio,2465.699999999999,8,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-05,3670.71,Ajuste de tipo de cambio,4788.749999999999,36,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-22,7205.02,Pago proveedor,1254.4399999999987,22,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-29,3314.46,Pago proveedor,5144.999999999999,29,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-21,9438.6,Cobro cliente,979.1400000000012,21,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-12,2214.5,Cobro cliente,6244.959999999999,12,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-07,949.17,Cobro cliente,7510.289999999999,7,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-30,637.44,Pago proveedor,7822.019999999999,30,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-13,7430.16,Ajuste de tipo de cambio,1029.2999999999993,44,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-09,2391.8,Cobro cliente,6067.659999999999,9,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-09-24,5671.73,Ajuste de tipo de cambio,2787.7299999999996,6,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-10-09,1109.09,Ajuste de tipo de cambio,7350.369999999999,9,False,No Conciliado - Revisión Manual
2025-09-30,8459.46,Pago proveedor,2025-11-04,1531.66,Pago proveedor,6927.799999999999,35,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-12,3737.58,Ajuste de tipo de cambio,5245.360000000001,10,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-04,8400.83,Pago proveedor,582.1100000000006,33,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-21,8982.94,Ajuste de tipo de cambio,0.0,19,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-01,4057.96,Cobro cliente,4924.9800000000005,1,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-11,2160.83,Ajuste de tipo de cambio,6822.110000000001,40,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-18,654.93,Pago proveedor,8328.01,47,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-16,5646.79,Ajuste de tipo de cambio,3336.1500000000005,45,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-08,9816.41,Pago proveedor,833.4699999999993,6,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-07,7007.18,Ajuste de tipo de cambio,1975.7600000000002,5,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-02,7217.0,Pago proveedor,1765.9400000000005,0,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-17,776.8,Cobro cliente,8206.140000000001,15,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-18,726.03,Cobro cliente,8256.91,16,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-14,7873.26,Ajuste de tipo de cambio,1109.6800000000003,43,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-17,8778.25,Pago proveedor,204.6900000000005,15,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-20,1382.14,Pago proveedor,7600.8,18,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-27,7348.82,Ajuste de tipo de cambio,1634.1200000000008,25,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-23,3937.49,Cobro cliente,5045.450000000001,52,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-06,8378.9,Cobro cliente,604.0400000000009,4,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-09-29,990.24,Pago proveedor,7992.700000000001,3,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-08,3026.19,Ajuste de tipo de cambio,5956.75,37,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-09,3703.19,Ajuste de tipo de cambio,5279.75,38,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-18,3897.44,Pago proveedor,5085.5,16,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-17,8170.06,Pago proveedor,812.8800000000001,15,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-17,7138.84,Pago proveedor,1844.1000000000004,15,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-09-28,3243.19,Ajuste de tipo de cambio,5739.75,4,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-09-26,7493.3,Cobro cliente,1489.6400000000003,6,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-16,9582.73,Cobro cliente,599.789999999999,14,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-01,4041.33,Cobro cliente,4941.610000000001,30,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-26,4731.63,Ajuste de tipo de cambio,4251.31,24,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-02,5434.49,Cobro cliente,3548.4500000000007,0,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-28,1731.6,Cobro cliente,7251.34,26,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-11,3028.08,Cobro cliente,5954.860000000001,9,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-04,6175.74,Cobro cliente,2807.2000000000007,33,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-08,5993.76,Ajuste de tipo de cambio,2989.1800000000003,6,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-05,3670.71,Ajuste de tipo de cambio,5312.2300000000005,34,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-22,7205.02,Pago proveedor,1777.92,20,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-29,3314.46,Pago proveedor,5668.4800000000005,27,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-21,9438.6,Cobro cliente,455.65999999999985,19,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-12,2214.5,Cobro cliente,6768.4400000000005,10,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-07,949.17,Cobro cliente,8033.77,5,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-30,637.44,Pago proveedor,8345.5,28,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-13,7430.16,Ajuste de tipo de cambio,1552.7800000000007,42,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-09,2391.8,Cobro cliente,6591.14,7,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-09-24,5671.73,Ajuste de tipo de cambio,3311.210000000001,8,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-10-09,1109.09,Ajuste de tipo de cambio,7873.85,7,False,No Conciliado - Revisión Manual
2025-10-02,8982.94,Comisión bancaria,2025-11-04,1531.66,Pago proveedor,7451.280000000001,33,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-12,3737.58,Ajuste de tipo de cambio,320.3800000000001,11,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-11-04,8400.83,Pago proveedor,4342.87,34,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-21,8982.94,Ajuste de tipo de cambio,4924.9800000000005,20,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-01,4057.96,Cobro cliente,0.0,0,True,Conciliado Exacto
2025-10-01,4057.96,Transferencia recibida,2025-11-11,2160.83,Ajuste de tipo de cambio,1897.13,41,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-11-18,654.93,Pago proveedor,3403.03,48,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-11-16,5646.79,Ajuste de tipo de cambio,1588.83,46,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-08,9816.41,Pago proveedor,5758.45,7,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-07,7007.18,Ajuste de tipo de cambio,2949.2200000000003,6,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-02,7217.0,Pago proveedor,3159.04,1,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-17,776.8,Cobro cliente,3281.16,16,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-18,726.03,Cobro cliente,3331.9300000000003,17,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-11-14,7873.26,Ajuste de tipo de cambio,3815.3,44,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-17,8778.25,Pago proveedor,4720.29,16,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-20,1382.14,Pago proveedor,2675.8199999999997,19,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-10-27,7348.82,Ajuste de tipo de cambio,3290.8599999999997,26,False,No Conciliado - Revisión Manual
2025-10-01,4057.96,Transferencia recibida,2025-11-23,3937.49,Cobro cliente,120.47000000000025,53,False,No Conciliado - Revisión Manual
